Page title,Best known upper bound,Old Family #,Family Name,Looked at?,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,Unnamed: 17,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains,formatted_title,reads_url,2015070100,2015080100,2015090100,2015100100,2015110100,2015120100,2016010100,2016020100,2016030100,2016040100,2016050100,2016060100,2016070100,2016080100,2016090100,2016100100,2016110100,2016120100,2017010100,2017020100,2017030100,2017040100,2017050100,2017060100,2017070100,2017080100,2017090100,2017100100,2017110100,2017120100,2018010100,2018020100,2018030100,2018040100,2018050100,2018060100,2018070100,2018080100,2018090100,2018100100,2018110100,2018120100,2019010100,2019020100,2019030100,2019040100,2019050100,2019060100,2019070100,2019080100,2019090100,2019100100,2019110100,2019120100,2020010100,2020020100,2020030100,2020040100,2020050100,2020060100,2020070100,2020080100,2020090100,2020100100,2020110100,2020120100,2021010100,2021020100,2021030100,2021040100,2021050100,2021060100,2021070100,2021080100,2021090100,2021100100,2021110100,2021120100,2022010100,2022020100,2022030100,2022040100,2022050100,2022060100,2022070100,2022080100,2022090100,2022100100,2022110100,2022120100,2023010100,2023020100,2023030100,2023040100,2023050100,2023060100,2023070100,average_monthly_reads,min_time_complexity_class,is_optimal
Cycle detection,$t_f (\mu + \lambda)(1+\Theta(1/sqrt(M)))$,32,Cycle Detection,2,Cycle Detection,325,,,1,0,\mu + 3/2 \lambda,"Elements have independently random magnitudes, subject to periodicity constraints \mu and \lambda",https://drive.google.com/file/d/16H_lrjeaBJqWvcn07C_w-6VNHldJ-ZZl/view,[https://drive.google.com/file/d/16H_lrjeaBJqWvcn07C_w-6VNHldJ-ZZl/view Nivasch (2004)],Nivasch,2004,https://drive.google.com/file/d/16H_lrjeaBJqWvcn07C_w-6VNHldJ-ZZl/view,,,,0,0,3,"\mu: 3,
\lambda: 3",$O(\mu + \lambda)$,"$\mu$: index of first element in cycle
$\lambda$: cycle length",\mu,,,not mentioned,Stack size,2,\mu: 2,O(\log\mu),https://www.gabrielnivasch.org/fun/cycle-detection,0,1,,0,,0,,0,0,,0,0,,"cycle detection or cycle finding is the algorithmic problem of finding a cycle
 in a sequence of iterated function values.",,,,,,,,,,9.965,,,,,,,,,6,,,Combinatorics,Cycle_detection,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Cycle_detection/monthly/20150701/20230731,20214,59522,7905,9453,8264,7573,7251,8500,8136,7663,7985,6426,6358,6584,7286,8531,8114,6478,7160,7304,7630,6840,7098,6595,6574,6036,6556,7432,8830,6817,6734,6199,6684,6707,6298,6443,6192,6659,5975,6980,5818,6163,6091,5773,6902,6549,6603,5790,5328,5735,6133,6450,5997,6905,6327,20925,26268,16389,10591,10482,8477,11223,9550,10598,8803,8987,9228,8503,9354,9125,8777,8503,9214,9042,9406,8736,7700,7997,9586,8632,10138,7893,7483,7788,8946,9271,8879,8318,8926,7529,6782,6379,7493,5600,6280,6141,6057,8665.453608247422,3,TRUE
Selection sort,O(n*logn),1,Sorting,2,Comparison Sorting,2,,,1,1,O( n² ),Any distribution (runtime is same regardless of input),(same behavior across all inputs),[- Selection Sort (1962)],Selection Sort,1962,-,,,,0,0,5,n: 5,O(n^2),n: size of list,n,,,Word RAM,words,1,n: 1,O(1) (in-situ),in-situ,1,0,,0,,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Selection_sort,A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,1000000,1,,,,,,,,4,,,Combinatorics,Selection_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Selection_sort/monthly/20150701/20230731,24331,27705,39311,47259,43658,38635,32933,43120,44019,44201,39911,27807,23130,28267,38410,44769,46755,39995,34313,41162,46544,40529,37335,23731,19894,22512,29842,42511,37517,31130,28915,33411,36850,36711,32337,20083,17533,20324,34760,31487,28434,23737,21108,22853,25237,26680,21867,14208,12686,13814,20520,25467,24199,19759,18412,20762,17654,19280,20169,16733,14027,16044,22770,26701,27788,24582,22294,22384,27262,22266,18142,16227,17999,16240,20862,23633,22129,19990,19342,18930,22187,18399,17159,13690,12075,11826,16260,19398,18149,14159,13709,14183,14799,12401,11266,8199,7118,25276.443298969072,2,FALSE
Merge sort,O(n*logn),1,Sorting,2,Comparison Sorting,3,,,1,1,O(n logn),"Any distribution (runtime is same regardless of input, at least in the typical implementation)",(same behavior across all inputs),[- Merge Sort (1945)],Merge Sort,1945,-,,,,1,4->5,4,n: 4,O(n \log n),n: size of list,n,,,Word RAM,words,3,n: 3,O(n),need some way to store partially processed lists while merging,1,0,,0,,0,,0,0,,0,0,"https://en.wikipedia.org/wiki/Merge_sort#cite_note-2

https://www.ijser.org/researchpaper/Evaluation-of-Sorting-Algorithms-Mathematical-and-Empirical-Analysis-of-sorting-Algorithms.pdf",A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,9965,100.3512293,,,,,,,,4,,,Combinatorics,Merge_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Merge_sort/monthly/20150701/20230731,44199,47856,64024,82249,71149,59366,56238,69994,71177,68218,63465,48428,42611,49022,64559,75367,76104,60534,57131,65809,72541,62028,58373,43461,37238,42556,59558,79502,65907,54817,52977,62290,64634,62905,56857,40779,37372,38062,51105,55180,50732,39369,39428,42839,45177,43035,39353,28359,25143,25906,37984,45455,42761,34240,36548,43085,38632,40283,42107,36018,30997,31333,44310,50114,50730,44023,39547,42264,48584,41875,37985,33539,34572,33132,41423,45504,44846,37904,37413,39998,47161,39295,38325,29903,24833,24937,32915,37897,38868,30012,27987,29637,35153,26370,27352,23552,20280,45945.010309278354,2,FALSE
Bubble sort,O(n*logn),1,Sorting,2,Comparison Sorting,5,,,1,1,O( n² ),uniform distribution over all possible permutations,(can be easily derived),[- Bubble Sort (1956)],Bubble Sort,1956,-,,,,0,0,5,n: 5,O(n^2),n: size of list,n,,,Word RAM,words,1,n: 1,O(1) (in-situ),in-situ,1,0,,0,,0,,0,0,,0,0,https://www.ijser.org/researchpaper/Evaluation-of-Sorting-Algorithms-Mathematical-and-Empirical-Analysis-of-sorting-Algorithms.pdf,A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,1000000,1,,,,,,,,4,,,Combinatorics,Bubble_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Bubble_sort/monthly/20150701/20230731,41617,45014,61124,73914,69169,59228,55586,64989,65954,68618,59481,48150,43139,47528,64332,74706,78942,61515,58497,69163,76307,61536,57014,42148,37926,40539,53816,78803,65882,51433,51823,55959,60485,58369,51180,38236,35428,39241,47092,54235,49259,40277,39650,39756,43923,40546,34397,25674,24072,26080,36089,40841,39434,31279,32283,36007,33402,35316,35886,31573,28451,29540,39733,44660,46829,39734,36289,36498,44289,35247,30645,27170,31176,29094,36471,44085,41509,33062,34603,33762,37393,32427,29852,23746,22313,21485,25935,30454,30532,25790,23390,23494,26402,21577,20855,17055,15243,42625.278350515466,2,FALSE
Introsort,O(n*logn),1,Sorting,2,Comparison Sorting,8,,,1,1,O(n logn),uniform distribution over all possible permutations,(lower bound for average-case in sorting + upper bound for heapsort),[https://onlinelibrary.wiley.com/doi/abs/10.1002/%28SICI%291097-024X%28199708%2927%3A8%3C983%3A%3AAID-SPE117%3E3.0.CO%3B2-%23 Intro Sort (1997)],Intro Sort,1997,https://onlinelibrary.wiley.com/doi/abs/10.1002/%28SICI%291097-024X%28199708%2927%3A8%3C983%3A%3AAID-SPE117%3E3.0.CO%3B2-%23,,,,0,0,4,n: 4,O(n \log n),n: size of list,n,,,Word RAM,words,2,n: 2,O(logn),(see quicksort + heapsort),1,0,,0,,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Introsort,A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,9965,100.3512293,,,,,,,,4,,,Combinatorics,Introsort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Introsort/monthly/20150701/20230731,2688,2750,2905,3898,3341,2806,3005,3026,3496,3449,3199,3374,2560,2690,2994,3352,4205,3371,3194,3253,3798,3094,3334,2988,2622,2548,2935,5322,3533,3023,3005,3062,3368,3813,3906,3233,2485,2508,2701,3571,3266,2840,3055,3486,4320,3828,3353,2201,2325,2096,2728,3110,2766,2516,2591,2938,3263,2827,3421,2288,2381,2467,2631,3152,2796,3015,2425,2687,3306,2920,2650,2440,2215,2055,2356,2940,3261,3030,2678,2919,3460,3597,3329,3062,2603,2306,2580,3247,3230,2802,2865,2891,4513,3413,3432,3337,2742,3044.907216494845,2,FALSE
Heapsort,O(n*logn),1,Sorting,2,Comparison Sorting,24,,,1,1,O(n logn),uniform distribution over all possible permutations (reference proof possibly not complete?),https://www.sciencedirect.com/science/article/pii/030439759390364Y?via%3Dihub,[https://www.bibsonomy.org/bibtex/2f485e4ea9a877871b59ab503151a7f10/bjoern Heap Sort (1964)],Heap Sort,1964,https://www.bibsonomy.org/bibtex/2f485e4ea9a877871b59ab503151a7f10/bjoern,,,,0,0,4,n: 4,O(n \log n),n: size of list,n,,,Word RAM,words,1,n: 1,O(1) (in-situ),(can be easily derived),1,0,,0,,0,,0,0,0,0,0,https://en.wikipedia.org/wiki/Heapsort,A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,9965,100.3512293,,,,,,,,4,,,Combinatorics,Heapsort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Heapsort/monthly/20150701/20230731,24867,27715,34477,42451,42576,37312,31073,35782,40768,39939,39842,30642,24958,29770,36097,45750,45995,38808,33169,36715,39035,33504,33101,24089,21402,22995,27822,42986,35196,29665,25963,26898,30597,29916,29680,21760,19571,19697,24644,30209,28183,23101,21162,21149,25948,24495,21510,16105,13936,14609,19144,22940,22209,17895,17550,18342,18399,18908,19414,17349,14539,14000,17744,22998,24055,21727,18171,18088,22490,20036,17767,19586,17015,14147,16200,20265,20402,17919,16241,17170,20737,18592,18193,16040,12220,11517,12482,14403,15555,13325,11537,11520,14148,11003,11664,10427,8491,23630.907216494845,2,FALSE
Counting sort,,1,Sorting,2,Non-Comparison Sorting,7,,,1,1,O(n+k),uniform distribution over all sets of key values,CLRS,[http://bitsavers.org/pdf/mit/whirlwind/R-series/R-232_Information_Sorting_in_the_Application_of_Electronic_Digital_Computers_to_Business_Operations_May54.pdf Counting Sort (1954)],Counting Sort,1954,http://bitsavers.org/pdf/mit/whirlwind/R-series/R-232_Information_Sorting_in_the_Application_of_Electronic_Digital_Computers_to_Business_Operations_May54.pdf,,,,0,0,3,"n: 3,
k: 3",O(n+k),"n: size of list
k: range of non-negative key values",n,,,Word RAM,words,3,"n: 3,
k: 3",O(n+k),(can be easily derived),1,0,,0,,0,,0,0,,0,0,"https://en.wikipedia.org/wiki/Counting_sort

https://www.ijser.org/researchpaper/Evaluation-of-Sorting-Algorithms-Mathematical-and-Empirical-Analysis-of-sorting-Algorithms.pdf",A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,1000,1000,,,,,,,,4,,,Combinatorics,Counting_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Counting_sort/monthly/20150701/20230731,7687,7292,9596,14543,12069,9195,8230,10494,10645,9718,9620,7552,10402,8076,12092,13467,12726,11428,10476,12400,12501,9900,10133,8850,7544,7373,10442,15659,11587,8795,8425,10155,11527,9730,8848,7551,6700,7574,9729,12145,10284,8949,8916,9330,9911,10252,7426,5926,5097,6417,8792,10164,8626,7328,8264,8726,9806,8900,9193,8189,6729,7141,9155,10690,10185,9524,8853,8977,10296,9730,8632,7943,7602,7194,7952,10457,9448,8534,8024,7991,9773,8381,9485,10159,6493,6531,8284,9135,9179,7696,6730,7485,7643,6385,6424,5930,5590,9069.402062,2,FALSE
Bucket sort,,1,Sorting,2,Non-Comparison Sorting,16,,,1,1,O(n),uniform distribution of elements within domain of array,CLRS,[- Bucket Sort (1940)],Bucket Sort,1940,-,,,,0,0,5,n: 5,O( n² ),n: size of list,n,,,Word RAM,words,3,n: 3,O(n),CLRS,0,0,,0,,0,,0,0,,0,0,-,A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,1000000,1,,,,,,,,4,,,Combinatorics,Bucket_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Bucket_sort/monthly/20150701/20230731,7357,8033,10128,13429,12679,10401,9041,11113,12167,11508,12497,8958,7887,8348,10970,14103,14696,12366,11017,12516,13688,11285,11420,8326,7918,7578,10022,15133,12693,10295,9279,10275,12487,11143,10500,7532,7278,7369,9188,12274,11513,9208,8451,8645,10560,10304,9019,6466,5967,5654,8141,10830,10785,7580,7490,8563,8384,8502,8616,7793,6284,5665,8899,9053,9370,8518,7460,7874,9151,8601,9263,7932,6505,7258,7027,10100,8806,7807,7811,7610,8945,7959,8129,7483,5790,5104,6300,9555,7377,6208,6262,5611,6258,5711,5535,4700,4057,8962.329896907217,2,FALSE
Radix sort,,1,Sorting,2,Non-Comparison Sorting,21,,,1,1,O(wn),Any distribution (runtime is same regardless of input),(same general behavior across all inputs),[- Radix Sort (1940)],Radix Sort,1940,-,4,1,,1,4->6,3,"n: 3,
w: 3",O(wn),"n: size of list
w: length of word",n,,,Word RAM,words,3,"n: 3,
w: 3",O(w+n),(wikipedia page?),0,0,,0,,0,,0,0,,0,0,"https://en.wikipedia.org/wiki/Radix_sort

https://www.ijser.org/researchpaper/Evaluation-of-Sorting-Algorithms-Mathematical-and-Empirical-Analysis-of-sorting-Algorithms.pdf",A sorting algorithm is an algorithm that puts elements of a list in a certain order.,1,n is the size of the array to be sorted.,,,,,,,,1000,1000,999,1000000,1000000,999999,1000000000,1000000000,999999999,4,,,Combinatorics,Radix_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Radix_sort/monthly/20150701/20230731,16496,16782,20369,30866,26609,24005,20248,23582,29390,27029,24206,18195,15760,18321,22898,29164,31033,27379,25534,52081,27932,22949,21810,19452,15803,14860,20542,43718,29796,21454,18845,22187,28177,25843,23122,16751,15320,16103,19723,26869,24433,19748,16926,16618,21718,23336,18490,12886,11624,12896,21223,21387,17421,14226,14693,16403,15774,15376,16004,13198,12925,12337,21144,18904,18139,17491,15121,16299,22952,18906,16221,14153,12294,11894,13384,18249,20051,19138,14308,15129,18336,15637,18745,15279,12113,9871,12390,14703,14954,13348,10690,12805,13552,11682,11672,10445,8748,19067.95876,2,FALSE
Tournament sort,O(n),2,kth Order Statistic,2,kth Order Statistic,26,,,1,1,O(nlogn),uniform distribution over all possible permutations (see sorting),(can derive from sorting + linear scan),[- Naive Selection (1940)],Naive Selection,1940,-,1,1,https://en.wikipedia.org/wiki/Selection_algorithm,1,0,4,n: 4,O(n \log n),n: size of list,n,,,Word RAM,words,1,n: 1,O(1) (in-situ),can be easily derived,1,0,,0,,0,,0,0,,0,0,,the kth order statistic of a statistical sample is equal to its kth-smallest value.,1,n is the size of the array,,,,,,,,9965,1,,19931568,1,,29897352854,1,,5,,,Combinatorics,Tournament_sort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Tournament_sort/monthly/20150701/20230731,675,721,1014,1213,1070,1125,806,971,1197,1217,1122,779,573,735,853,1105,1180,1137,905,1004,1428,1037,1035,786,689,650,702,2025,1128,1089,765,779,1083,1081,961,818,673,579,736,827,959,772,794,728,1133,2667,1087,816,544,528,832,1239,1170,1029,1034,954,1810,1173,895,706,532,567,648,755,755,1246,684,730,902,948,837,802,737,1234,587,589,930,796,737,710,1070,724,1256,1037,832,358,587,643,1188,619,627,800,1215,869,992,726,440,916,3,FALSE
Quicksort,O(n),2,kth Order Statistic,2,kth Order Statistic,27,,,1,1,O(n),uniform distribution over all possible permutations,https://11011110.github.io/blog/2007/10/09/blum-style-analysis-of.html,[https://dl.acm.org/citation.cfm?doid=366622.366647 Hoare's Selection Algorithm (QuickSelect) (1961)],Hoare's Selection Algorithm (QuickSelect),1961,https://dl.acm.org/citation.cfm?doid=366622.366647,,,,0,0,5,n: 5,O(n^2),n: size of list,n,,,Word RAM,words,1,n: 1,O(1) (in-situ),can be easily derived,1,0,,0,,0,,0,0,,0,0,,the kth order statistic of a statistical sample is equal to its kth-smallest value.,1,n is the size of the array,,,,,,,,1000,9.965,,,,,,,,5,,,Combinatorics,Quicksort,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Quicksort/monthly/20150701/20230731,62198,69606,86096,104396,95699,81770,77130,91008,93669,97755,86825,68841,60209,68166,86634,102916,101909,81735,78614,89043,98726,87092,80637,64746,56443,57203,73464,99464,82464,65862,65117,71411,78946,78924,75396,55074,51273,56327,69334,83828,74820,58533,56982,61269,66724,62874,55841,40242,37910,39692,55141,61611,54572,47354,49314,57054,52874,51954,55490,51484,46235,47991,59655,69886,67459,61420,55940,58365,70050,60893,54272,49469,47958,45975,53996,64041,59714,48305,49905,50387,59322,52363,51588,44728,38262,37147,44967,48790,49615,40221,38064,39580,44454,38506,34726,29685,26750,62560.50515463918,3,FALSE
Matrix chain multiplication,$O(n \log n)$,3,Matrix Chain Multiplication,2,Matrix Chain Ordering Problem,29,,,1,1,O (4^n),Any distribution (runtime is same regardless of input),CLRS for runtime,[- Brute Force (1940)],Brute Force,1940,-,1,1,http://www.cs.tut.fi/~elomaa/teach/AADS-2014-7.pdf,1,0,8,n: 8,$O(4^n)$,n: number of matrices,n,,,Word RAM,words,3,n: 3,O(n),can be derived,1,0,,0,,0,,0,0,,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,,,Combinatorics,Matrix_chain_multiplication,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Matrix_chain_multiplication/monthly/20150701/20230731,2498,3053,4626,6254,6720,5261,3668,4656,4982,5916,5071,3371,2356,3067,4620,6511,7664,6077,4138,4638,5887,5702,5330,3166,2480,3410,4812,7105,7852,5802,4342,4399,5608,5768,4558,2916,2397,3142,4224,5590,5975,4998,2933,2863,4506,5678,3852,2526,2089,2438,3961,4591,6001,4511,2812,3186,3262,3904,3702,2982,2260,2163,3199,4347,4185,4104,3038,2807,3450,3348,3315,3349,3437,3843,4159,4417,4825,4909,3334,3266,4110,4362,4203,3599,2626,2056,2567,3269,4401,3527,3162,3217,3546,3234,3025,2289,1691,4052.020618556701,1.99,FALSE
Matrix chain multiplication,$O(n \log n)$,3,Matrix Chain Multiplication,2,Matrix Chain Ordering Problem,30,,,1,1,O(n^3),Any distribution (runtime is same regardless of input),CLRS for runtime,[- Dynamic Programming Algorithm (S. S. Godbole) (1953)],Dynamic Programming Algorithm (S. S. Godbole),1953,-,,,,1,1->3,6,n: 6,O(n^3),n: number of matrices,n,,,Word RAM,words,5,n: 5,O(n^2),CLRS http://mitpress.mit.edu/9780262046305/introduction-to-algorithms/,0,0,,0,,0,,0,0,,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,1000000000,Inf,,,,,,,,1,,,Combinatorics,Matrix_chain_multiplication,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Matrix_chain_multiplication/monthly/20150701/20230731,2498,3053,4626,6254,6720,5261,3668,4656,4982,5916,5071,3371,2356,3067,4620,6511,7664,6077,4138,4638,5887,5702,5330,3166,2480,3410,4812,7105,7852,5802,4342,4399,5608,5768,4558,2916,2397,3142,4224,5590,5975,4998,2933,2863,4506,5678,3852,2526,2089,2438,3961,4591,6001,4511,2812,3186,3262,3904,3702,2982,2260,2163,3199,4347,4185,4104,3038,2807,3450,3348,3315,3349,3437,3843,4159,4417,4825,4909,3334,3266,4110,4362,4203,3599,2626,2056,2567,3269,4401,3527,3162,3217,3546,3234,3025,2289,1691,4052.020618556701,1.99,FALSE
Wagner–Fischer algorithm,,4,Longest Common Subsequence,2,LCS,38,,,1,1,O(mn),Any distribution (runtime is same regardless of input),(can be easily derived),[https://dl.acm.org/citation.cfm?doid=321796.321811 Wagner and Fischer (1974)],Wagner and Fischer,1974,https://dl.acm.org/citation.cfm?doid=321796.321811,,,,1,-,5,"n: 3,
m: 3,
m+n: 5",O(mn),"n, m: lengths of input strings",m+n,,,Word RAM,words,5,"n: 3,
m: 3,
m+n: 5",O(mn),https://dl.acm.org/doi/10.1145/360825.360861,0,0,,0,,0,,0,0,,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,1000000,,1E+12,,1e+18,,250000,1,,2.5E+11,1,,2.50E+17,1,,4,,,Combinatorics,Wagner%E2%80%93Fischer_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Wagner%E2%80%93Fischer_algorithm/monthly/20150701/20230731,1203,4092,1649,2010,2014,1660,1808,1856,1738,2062,1638,1474,1333,1703,1587,1646,2194,2004,1662,1831,1828,1573,1607,1390,1323,1495,1426,1884,2164,1485,1735,1998,2244,1864,1884,1399,1292,1255,1529,1815,2242,1487,1431,1614,1948,1843,1753,1249,1293,1399,1342,1709,1747,1198,1297,1516,1763,1490,1930,1458,1220,1230,1164,1553,1900,1116,1266,1221,1919,1393,1360,1242,1101,1015,1115,1525,1586,1180,1346,1147,1353,1343,1749,1069,958,990,1133,1325,1627,1035,1040,1077,1710,1098,1260,1054,988,1540.9381443298969,3,FALSE
Ford–Fulkerson algorithm,,5,Maximum Flow,2,,54,,,1,1,O(E^2U),<= possibly open if there's a better bound? i.e. for Erdos-Renyi with uniform edge weights,,[http://www.cs.yale.edu/homes/lans/readings/routing/ford-max_flow-1956.pdf Ford & Fulkerson (1955)],Ford & Fulkerson,1955,http://www.cs.yale.edu/homes/lans/readings/routing/ford-max_flow-1956.pdf,,,,1,2->3,7,"V: 7,
E: 5,
U: 3",O(E^2U),"V: number of vertices
E: number of edges
U: maximum edge capacity
Edge weights must be integers",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E),https://core.ac.uk/download/pdf/81946904.pdf,0,0,,0,,0,,0,0,,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,"V:E:U
0.6:1:1",1666.666667,4.623413252,1666666.667,30.6227766,1666666667,176.827941,56895766.95,0.004394,,5.69E+16,0.000004394,,5.69E+25,4.394E-09,,2,,,Combinatorics,Ford%E2%80%93Fulkerson_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Ford%E2%80%93Fulkerson_algorithm/monthly/20150701/20230731,4829,4452,6009,9965,13498,12017,7113,6870,11003,12625,13133,8465,4574,4672,5844,11080,13968,12913,8929,7516,12727,12459,11210,8623,5645,4609,5803,10856,13603,11333,7695,6369,10167,12132,10418,7495,4803,4632,8729,10933,13682,12072,7702,6601,8701,11643,9412,6594,4473,3865,5122,9601,12861,10187,6480,6151,7171,11178,9761,6805,5299,4450,5486,9772,13639,12641,8122,6404,10793,11429,9850,7231,5443,4815,4963,8880,11437,10271,6974,6294,8696,9551,9363,7159,4751,4260,4717,9147,12176,10558,7549,6568,8859,9146,8084,6495,4472,8510.536082474227,5.66,FALSE
Dinic's algorithm,,5,Maximum Flow,2,,55,,,1,1,O(V^2E),^ see above,,[https://www.scirp.org/(S(lz5mqp453edsnp55rrgjct55))/reference/ReferencesPapers.aspx?ReferenceID=1690549 Dinitz (1970)],Dinitz,1970,https://www.scirp.org/(S(lz5mqp453edsnp55rrgjct55))/reference/ReferencesPapers.aspx?ReferenceID=1690549,,,,0,0,7,"V: 7,
E: 3",O(V^2E),"V: number of vertices
E: number of edges
U: maximum edge capacity",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E),https://core.ac.uk/download/pdf/81946904.pdf,0,0,,0,,0,,0,0,,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,"V:E:U
0.6:1:1",,,,,,,20482476,384.6153865,,,,,,,,2,,,Combinatorics,Dinic%27s_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Dinic%27s_algorithm/monthly/20150701/20230731,1335,1130,1432,1923,1851,1601,1531,1730,2019,1687,2081,1663,1308,1328,1834,2206,2072,1997,1899,1836,2163,2006,2027,1935,1610,1352,1682,2347,2571,1935,1734,1713,1740,2323,1949,1747,1362,1273,1486,2196,2066,1715,1701,1578,1681,1968,1815,1697,1346,1141,1355,2036,2125,1943,1728,1571,1453,1860,2089,1742,1529,1307,1432,2281,2625,2512,2038,1682,2030,1913,2119,1818,1319,1145,1294,1856,2018,2227,1979,1651,2003,1811,1904,1962,1305,1259,1291,2271,2787,2024,1963,2006,2080,1784,1974,1812,1170,1797.9896907216496,5.66,FALSE
